comment_id,score,content,time,city,gender,sentiment
1211647621,5.0,"家人们谁懂啊！《哪吒之魔童闹海》真的太牛了！从电影一开始，我眼睛就被黏在屏幕上，根本挪不开。那画面，老炫了，色彩鲜艳，特效也超厉害，跟施了魔法似的。剧情更是没话说，又燃又好玩，一会儿把我逗得嘎嘎乐，一会儿又把我感动得稀里哗啦。

就感觉它像冬天里的小火炉，暖烘烘的。看完从影院出来，心里还暖乎乎、乐滋滋的，好久都没缓过神来。这电影真的，家人们听我的，赶紧去看，不看后悔一万年！",2025/4/21 16:33,瑞安,未知,0.9999995719040234
1211623391,4.5,剧情方面还不错，但有一点不理解，为啥丢哪吒、敖丙和李靖夫妇进丹炉的时候，那个小盖子上面的纹路是美元的符号？石矶娘娘的人物形象设计，个人感觉很失败，相比于第一部，第二部中的哪吒，似乎变得更感性一些了，导演对于哪吒的情感变化刻画地更加细腻了，双魂一体的构思也很巧妙，强化了哪吒和敖丙之间的友情羁绊，总体来说《魔童闹海》还是一部非常值得一看的国产优秀电影，为所有参与制作和拍摄的人员们点赞,2025/4/20 20:21,广州,未知,1.0
1211602864,5.0,"哪吒非常值得一看，哪吒的故事在影视作品中被赋予了新的生命和深度，尤其是在《哪吒之魔童闹海》这部电影中。影片通过现代特效和创新的剧情，将传统神话与现代文化相结合，展现了哪吒这一角色的复杂性和多面性。哪吒的故事不仅仅是关于他的冒险和战斗，还涉及到命运、善恶、亲子关系等深刻主题。影片中的角色塑造饱满，情感丰富，尤其是亲情线的描绘，让人感动和珍惜。此外，哪吒在成长过程中展现出的勇气和反抗精神，也使得这个角色非常值得观看和思考。
",2025/4/20 7:21,青岛,2,1.0
1211647502,5.0,不错  非常好看,2025/4/21 10:48,蚌埠,未知,0.9322527502022643
1211663338,4.5,推荐，适合一家人一起看,2025/4/21 10:44,清远,未知,0.782101141073474
1211618654,1.5,剧情逻辑、人物塑造不能细想,2025/4/21 10:44,北京,1,0.7763131252505957
1211648438,5.0,好看，完美的一部影片,2025/4/21 10:43,包头,1,0.921234598480733
1211651462,5.0,陪孩子去看的，挺好看,2025/4/21 10:40,西安,未知,0.9710475510856538
1211666391,5.0,好看，不错的产品,2025/4/21 10:38,赣州,未知,0.9343831836651681
1211649441,5.0,很好，很不错,2025/4/21 10:36,天台,未知,0.9734351471608311
1211639506,5.0,非常好看的一部电影，,2025/4/21 10:34,铜梁,1,0.9305128744315416
1211658471,5.0,完美，没有什么槽点。,2025/4/21 10:30,北京,1,0.646629891839938
1211639503,4.5,好看，很感人，值得一看,2025/4/21 10:26,任丘,未知,0.9964684422237703
1211628626,5.0,很好看超级棒,2025/4/21 10:24,鞍山,未知,0.9427130192108154
1211625511,5.0,剧情很好，棒极了！是个值得推荐的国产动漫电影！,2025/4/21 10:23,高平,2,0.9987749164744204
1211648430,5.0,"挺好看的.
",2025/4/21 10:20,楚雄,未知,0.8618851078643004
1211615671,5.0,很震撼啊继续加油,2025/4/21 10:15,湾沚区,1,0.9849514062192363
1211649433,5.0,非常不错，国产动画片做的太好了！,2025/4/21 10:13,乌海,1,0.9107576545035195
1211630655,5.0,国漫天花板，从剧情到特效，果然是又升高了一个层次，饺子导演厉害了！,2025/4/21 10:12,兴城,2,0.8305207339921468
1211633618,5.0,好看，二刷了,2025/4/21 10:12,武汉,未知,0.6892074482293215
1211653513,5.0,剧情简直太棒了，画面也很好。视觉效果不错。这次看电影物超所值??????,2025/4/21 10:11,淄博,未知,0.9999947107484102
1211658462,5.0,可以挺好看的,2025/4/21 10:10,原阳,未知,0.8618851078643004
1211659468,4.0,非常棒的一部剧,2025/4/21 10:09,沈阳,未知,0.9453126197756838
1211662409,4.0,剧情90分 画面90分 演技87分,2025/4/21 10:07,无锡,未知,0.1306290522413981
1211660466,4.5,很好的电影，期待票房大卖,2025/4/21 10:03,青岛,未知,0.9874156204337903
1211628619,5.0,好看，期待下一部,2025/4/21 10:03,石家庄,未知,0.8697568254590751
1211636557,5.0,好看推荐嘻嘻,2025/4/21 9:57,聊城,2,0.9831752660535519
1211616678,5.0,特别好看，不敢想象,2025/4/21 9:54,抚州,未知,0.5099555727901423
1211613702,4.0,国产高光时刻必须的,2025/4/21 9:52,大连,1,0.6393869226052065
1211614724,5.0,那真的是很棒咯 二刷,2025/4/21 9:44,西安,未知,0.8641387936556536
1211632536,5.0,让人感动，画面超好,2025/4/21 9:36,清远,未知,0.9569410244630786
1211633612,5.0,好二刷了很好,2025/4/21 9:35,西安,2,0.84523998527547
1211620689,5.0,很好吃，很满意，,2025/4/21 9:34,张掖,未知,0.9087625505692569
1204934993,5.0,"春节档第一部，看期待了五年多的哪吒2。
没有一秒钟不值得看，全方位的好，哪哪都好，故事、情感、特效、审美、节奏、叙事线……笑点泪点燃点，沉浸的一秒钟都不舍得移开眼睛。
喜欢东海龙王敖光，喜欢小哪吒大哪吒。
二刷见！",2025/1/29 17:01,南京,2,0.9999999781213493
1204850223,5.0,超感动????????，不是非黑即白，就像生活一样，不是孰对孰错，我们都有选择权，选择成为什么样的人。有懂你的人，与你一起前行，好像就不会害怕了，就算前路漫漫，我们也是一同分享和分担，去成长。无需活在别人暗定的规则中，也不要全然相信别人过往的经验，毕竟世事无常，唯一不变的是变化。唯有拥抱变化，才能适应这无常的生活，在生活中找寻美的一面，学会珍惜，学会感恩，学会拥抱自己，过好每一天。把握当下的幸福，畅享未来的美好，我们才会越走越远??????,2025/1/29 11:42,柳州,1,1.0
1205109933,4.5,"（先让我吼几嗓子:龙爹敖光真帅啊啊啊!!! 敖丙一如既往地帅啊啊啊啊!!哪吒变大之后也好帅啊啊啊啊!电影对颜狗真好）
     “何为黑 何为白 何为正道 何为邪魔外道 何为仙 而何又为魔” 主旨不全是我命由我不由天  还有影射现实社会的 如何判断好坏 看官职大小还是看钱和势力多少 还是...取决于心
      比第一部要好看嗷!!
      本以为申公豹彻底洗白了 看完彩蛋又觉着悬 我真以为申公豹和那个捕妖队队长就是唯二反派了 没想到仙翁的“叛变”反转猝不及防 还有最美反派西海龙王姑姑
      前面依旧笑点众多 我可太喜欢太乙真人和小猪猪了 还有碎掉的土拨鼠 虽然到最后还是来到了“大家都没长嘴只是一味的用暴力发泄怒火”的误会情节 但也不觉俗套 这很奇怪（可能我真的看脸吧）哪吒的自我剖析和紧接着其母亲的消散 虽有预感但还是没能躲开 眼泪哗哗的流（刀我别用亲情刀）可能是大环境的影响吧 每次看到这种以少对多 以己手掀断腐烂根基且连根拔出 我总是会共情并觉得解气 毕竟还没有改变的能力 现实生活中对于种种 只能接受
      看故事走向是一定会到封神之战了 对于后续我还是非常期待的!",2025/1/29 23:04,诸城,未知,1.0
1208997307,5.0,"看完发现“人们心中的成见就像一座大山无法撼动”这句话是对的。

第一，土拨鼠从未杀人，吃的也是难吃到吐的南瓜粥，却被当场施刑。
第二，申公豹他爹气宇轩昂，有教无类。教导小妖要刻苦修炼、出人头地。即便是面对杀上门的阐教，也是自断一臂，客气行礼！却也难逃万箭穿心！
第三，顶级宅女石矶娘娘居住在空无人烟的弃地，仅仅是天天照镜子臭美，却要被绳之以法。
那么多信息告诉我截教有蹊跷，但我当时还是轻信申公豹会屠城陈塘关，果然，人心的成见是一座大山。即便是出身寒微的我，也会讲究“根正苗红”",2025/2/15 16:10,苏州,未知,0.9999933740485447
1209885252,5.0,"我是25届高考生，成绩提不上去，很难看到希望那种，妈妈和我今天一起看的这部电影，妈妈是二刷，她说值得，我看的起先是沉不住气的，总想知道结局知道正道和反派，以为神仙总是对的，就像别人对我的评价，总觉得我真的考不上，真的就止步于此了，可是情节慢慢发展，悄然变化，是主角心境的变化，也是我心情的转变，对于还有一百天高考的我来说，很受激励，道听途说是没用的，真正的道是自己争的，自己闯的，人的潜能是无限的，哪吒的潜能就说明了这点，一次次打压没有将他压倒，而是让他再次嘲笑命运的无能，还有一百天，我不该被现状打倒，更不该被流言困扰，妈妈说她不希望我能考顶高的成绩，只希望我不留遗憾，不负自己，如果前方没有路，那变闯出一条路，乾坤未定，怎知我不是黑马！2025高考加油！

?观影贴士",2025/2/22 21:40,临汾,未知,1.0
1211643651,5.0,"终于有一部动画片可以让国人内心久久激荡。嗯，我们起的一个大早，和孩子一起去看最早的那场哪吒的电影，一进去以后，我发现宽目平的大的那个厅座无虚席，从第一排一直到最后一排，满满当当，扶老携幼，这种景象也是难得一见的。在一个星期六的早上八点钟
在这部电影里面，我们看到了很多感动的点，比如说我命由我不由天，比如说届时不是真正的被认可的那个人，可是他们也有自己内心的尊严和向往，以及他们的追求
比如人的成见就像一座大山，挪威的出身让我们丧失了很多应该有的机会，也不是所要努力的结果，就一定是成功，那什么是成功，什么是努力的意义，在现实生活中有无限的折射，让人不禁陷入深深的思考",2025/4/21 18:32,北京,未知,1.0
1211647621,5.0,"家人们谁懂啊！《哪吒之魔童闹海》真的太牛了！从电影一开始，我眼睛就被黏在屏幕上，根本挪不开。那画面，老炫了，色彩鲜艳，特效也超厉害，跟施了魔法似的。剧情更是没话说，又燃又好玩，一会儿把我逗得嘎嘎乐，一会儿又把我感动得稀里哗啦。

就感觉它像冬天里的小火炉，暖烘烘的。看完从影院出来，心里还暖乎乎、乐滋滋的，好久都没缓过神来。这电影真的，家人们听我的，赶紧去看，不看后悔一万年！",2025/4/21 16:33,瑞安,未知,0.9999995719040234
1211623391,4.5,剧情方面还不错，但有一点不理解，为啥丢哪吒、敖丙和李靖夫妇进丹炉的时候，那个小盖子上面的纹路是美元的符号？石矶娘娘的人物形象设计，个人感觉很失败，相比于第一部，第二部中的哪吒，似乎变得更感性一些了，导演对于哪吒的情感变化刻画地更加细腻了，双魂一体的构思也很巧妙，强化了哪吒和敖丙之间的友情羁绊，总体来说《魔童闹海》还是一部非常值得一看的国产优秀电影，为所有参与制作和拍摄的人员们点赞,2025/4/20 20:21,广州,未知,1.0
1211602864,5.0,"哪吒非常值得一看，哪吒的故事在影视作品中被赋予了新的生命和深度，尤其是在《哪吒之魔童闹海》这部电影中。影片通过现代特效和创新的剧情，将传统神话与现代文化相结合，展现了哪吒这一角色的复杂性和多面性。哪吒的故事不仅仅是关于他的冒险和战斗，还涉及到命运、善恶、亲子关系等深刻主题。影片中的角色塑造饱满，情感丰富，尤其是亲情线的描绘，让人感动和珍惜。此外，哪吒在成长过程中展现出的勇气和反抗精神，也使得这个角色非常值得观看和思考。
",2025/4/20 7:21,青岛,2,1.0
1211653605,4.0,好??很不错,2025/4/21 15:15,揭阳,1,0.9516632825447274
1211626670,5.0,好看，真的好看,2025/4/21 15:11,武汉,1,0.8474867704747049
1211643600,5.0,非常好，很喜欢,2025/4/21 15:11,莱芜,未知,0.8810681855926947
1211661452,5.0,剧情棒极了  值得推荐  国产电影蒸蒸日上  期待下一集赶紧上映,2025/4/21 15:09,乌鲁木齐,未知,0.9982203671047095
1211652589,5.0,太棒了值得全家去看,2025/4/21 15:07,西安,未知,0.9659971376341843
1211645611,5.0,国产动画起飞之作,2025/4/21 15:05,昆明,1,0.4469741758941399
1211655551,5.0,还不错，已经是第二次观看了，带小朋友来,2025/4/21 14:58,中山,未知,0.9650047084654808
1211628710,5.0,很好看啊，非常期待第三部,2025/4/21 14:57,淄博,未知,0.8729321188310145
1211634649,2.5,电影不错，就是座位以前价钱都一样，现在后面的座都得加钱,2025/4/21 14:57,徐州,2,0.9823049390111789
1211663426,5.0,助力百亿项目??,2025/4/21 14:57,梅州,未知,0.7454620498338148
1211661443,5.0,国产动漫的希望,2025/4/21 14:44,呼和浩特,未知,0.41693186484804534
1211622671,5.0,好非常好！！？,2025/4/21 14:43,北京,2,0.7464499757749433
1211626663,4.5,国漫崛起很好,2025/4/21 14:43,秦皇岛,1,0.9097679517613896
1211660542,4.5,非常棒！非常值得一看！,2025/4/21 14:38,乌鲁木齐,未知,0.9854079671803377
1211634645,5.0,棒极了，极力推荐,2025/4/21 14:35,长春,未知,0.9735744713002347
1211647585,5.0,很好，可以二刷,2025/4/21 14:22,鄂尔多斯,2,0.3696064817828959
1211663421,5.0,很好。 不错,2025/4/21 14:22,贵阳,未知,0.9518123289584978
1211643583,5.0,很好看，大家都值得入手,2025/4/21 14:21,南昌,未知,0.989902555247167
1211617841,0.5,1分给特效。,2025/4/21 14:18,济源,未知,0.2906774950848309
1211614806,5.0,世界第一等啊,2025/4/21 14:16,天津,1,0.9184417825533069
1211639574,5.0,好看的，看了两遍,2025/4/21 14:13,常州,未知,0.7852337502598838
1211649505,5.0,电影太棒了，国产电影崛起了,2025/4/21 14:11,宝鸡,未知,0.9973203916417561
1211627686,5.0,好看，非常好看,2025/4/21 14:11,德州,未知,0.8452551472531872
1211638590,5.0,推荐，画面好，剧情优秀,2025/4/21 14:10,西安,未知,0.971716686680727
1211648506,4.5,好看，画面特效不错,2025/4/21 14:07,仁寿,未知,0.9557930589260056
1211660537,4.5,朋友们，放心冲！性价比真的很高，而且交通非常方便，大家可以来体验体验！,2025/4/21 14:02,德州,未知,0.9992905772095115
1211644572,3.5,环境一般，电影不错,2025/4/21 14:01,武汉,未知,0.9728218535688982
1211614800,5.0,好看，孩子很开心。,2025/4/21 13:58,铜仁,未知,0.9726039031379663
1211663413,5.0,超爽的一部，带着孩子合家欢不错，推荐,2025/4/21 13:55,北京,1,0.999069750386826
1211625555,5.0,这种现象级电影，就不多说了，确实挺好看的……这家影院第一次去，荧幕右边下侧有好几个暗斑，影响观影体验,2025/4/21 13:55,苏州,未知,0.8342484828272414
1204934993,5.0,"春节档第一部，看期待了五年多的哪吒2。
没有一秒钟不值得看，全方位的好，哪哪都好，故事、情感、特效、审美、节奏、叙事线……笑点泪点燃点，沉浸的一秒钟都不舍得移开眼睛。
喜欢东海龙王敖光，喜欢小哪吒大哪吒。
二刷见！",2025/1/29 17:01,南京,2,0.9999999781213493
1204850223,5.0,超感动????????，不是非黑即白，就像生活一样，不是孰对孰错，我们都有选择权，选择成为什么样的人。有懂你的人，与你一起前行，好像就不会害怕了，就算前路漫漫，我们也是一同分享和分担，去成长。无需活在别人暗定的规则中，也不要全然相信别人过往的经验，毕竟世事无常，唯一不变的是变化。唯有拥抱变化，才能适应这无常的生活，在生活中找寻美的一面，学会珍惜，学会感恩，学会拥抱自己，过好每一天。把握当下的幸福，畅享未来的美好，我们才会越走越远??????,2025/1/29 11:42,柳州,1,1.0
1205109933,4.5,"（先让我吼几嗓子:龙爹敖光真帅啊啊啊!!! 敖丙一如既往地帅啊啊啊啊!!哪吒变大之后也好帅啊啊啊啊!电影对颜狗真好）
     “何为黑 何为白 何为正道 何为邪魔外道 何为仙 而何又为魔” 主旨不全是我命由我不由天  还有影射现实社会的 如何判断好坏 看官职大小还是看钱和势力多少 还是...取决于心
      比第一部要好看嗷!!
      本以为申公豹彻底洗白了 看完彩蛋又觉着悬 我真以为申公豹和那个捕妖队队长就是唯二反派了 没想到仙翁的“叛变”反转猝不及防 还有最美反派西海龙王姑姑
      前面依旧笑点众多 我可太喜欢太乙真人和小猪猪了 还有碎掉的土拨鼠 虽然到最后还是来到了“大家都没长嘴只是一味的用暴力发泄怒火”的误会情节 但也不觉俗套 这很奇怪（可能我真的看脸吧）哪吒的自我剖析和紧接着其母亲的消散 虽有预感但还是没能躲开 眼泪哗哗的流（刀我别用亲情刀）可能是大环境的影响吧 每次看到这种以少对多 以己手掀断腐烂根基且连根拔出 我总是会共情并觉得解气 毕竟还没有改变的能力 现实生活中对于种种 只能接受
      看故事走向是一定会到封神之战了 对于后续我还是非常期待的!",2025/1/29 23:04,诸城,未知,1.0
1208997307,5.0,"看完发现“人们心中的成见就像一座大山无法撼动”这句话是对的。

第一，土拨鼠从未杀人，吃的也是难吃到吐的南瓜粥，却被当场施刑。
第二，申公豹他爹气宇轩昂，有教无类。教导小妖要刻苦修炼、出人头地。即便是面对杀上门的阐教，也是自断一臂，客气行礼！却也难逃万箭穿心！
第三，顶级宅女石矶娘娘居住在空无人烟的弃地，仅仅是天天照镜子臭美，却要被绳之以法。
那么多信息告诉我截教有蹊跷，但我当时还是轻信申公豹会屠城陈塘关，果然，人心的成见是一座大山。即便是出身寒微的我，也会讲究“根正苗红”",2025/2/15 16:10,苏州,未知,0.9999933740485447
1209885252,5.0,"我是25届高考生，成绩提不上去，很难看到希望那种，妈妈和我今天一起看的这部电影，妈妈是二刷，她说值得，我看的起先是沉不住气的，总想知道结局知道正道和反派，以为神仙总是对的，就像别人对我的评价，总觉得我真的考不上，真的就止步于此了，可是情节慢慢发展，悄然变化，是主角心境的变化，也是我心情的转变，对于还有一百天高考的我来说，很受激励，道听途说是没用的，真正的道是自己争的，自己闯的，人的潜能是无限的，哪吒的潜能就说明了这点，一次次打压没有将他压倒，而是让他再次嘲笑命运的无能，还有一百天，我不该被现状打倒，更不该被流言困扰，妈妈说她不希望我能考顶高的成绩，只希望我不留遗憾，不负自己，如果前方没有路，那变闯出一条路，乾坤未定，怎知我不是黑马！2025高考加油！

?观影贴士",2025/2/22 21:40,临汾,未知,1.0
1211643651,5.0,"终于有一部动画片可以让国人内心久久激荡。嗯，我们起的一个大早，和孩子一起去看最早的那场哪吒的电影，一进去以后，我发现宽目平的大的那个厅座无虚席，从第一排一直到最后一排，满满当当，扶老携幼，这种景象也是难得一见的。在一个星期六的早上八点钟
在这部电影里面，我们看到了很多感动的点，比如说我命由我不由天，比如说届时不是真正的被认可的那个人，可是他们也有自己内心的尊严和向往，以及他们的追求
比如人的成见就像一座大山，挪威的出身让我们丧失了很多应该有的机会，也不是所要努力的结果，就一定是成功，那什么是成功，什么是努力的意义，在现实生活中有无限的折射，让人不禁陷入深深的思考",2025/4/21 18:32,北京,未知,1.0
1211647621,5.0,"家人们谁懂啊！《哪吒之魔童闹海》真的太牛了！从电影一开始，我眼睛就被黏在屏幕上，根本挪不开。那画面，老炫了，色彩鲜艳，特效也超厉害，跟施了魔法似的。剧情更是没话说，又燃又好玩，一会儿把我逗得嘎嘎乐，一会儿又把我感动得稀里哗啦。

就感觉它像冬天里的小火炉，暖烘烘的。看完从影院出来，心里还暖乎乎、乐滋滋的，好久都没缓过神来。这电影真的，家人们听我的，赶紧去看，不看后悔一万年！",2025/4/21 16:33,瑞安,未知,0.9999995719040234
1211623391,4.5,剧情方面还不错，但有一点不理解，为啥丢哪吒、敖丙和李靖夫妇进丹炉的时候，那个小盖子上面的纹路是美元的符号？石矶娘娘的人物形象设计，个人感觉很失败，相比于第一部，第二部中的哪吒，似乎变得更感性一些了，导演对于哪吒的情感变化刻画地更加细腻了，双魂一体的构思也很巧妙，强化了哪吒和敖丙之间的友情羁绊，总体来说《魔童闹海》还是一部非常值得一看的国产优秀电影，为所有参与制作和拍摄的人员们点赞,2025/4/20 20:21,广州,未知,1.0
1211602864,5.0,"哪吒非常值得一看，哪吒的故事在影视作品中被赋予了新的生命和深度，尤其是在《哪吒之魔童闹海》这部电影中。影片通过现代特效和创新的剧情，将传统神话与现代文化相结合，展现了哪吒这一角色的复杂性和多面性。哪吒的故事不仅仅是关于他的冒险和战斗，还涉及到命运、善恶、亲子关系等深刻主题。影片中的角色塑造饱满，情感丰富，尤其是亲情线的描绘，让人感动和珍惜。此外，哪吒在成长过程中展现出的勇气和反抗精神，也使得这个角色非常值得观看和思考。
",2025/4/20 7:21,青岛,2,1.0
1211656598,5.0,视觉享受非常棒，特效做的逼真，故事情节动人，会一直支持哪吒系列，支持国产动画！,2025/4/21 18:05,温州,未知,0.999998657694887
1211658606,5.0,阔以不错 ，国产动画优秀。,2025/4/21 18:01,东莞,2,0.9778100489410491
1211657567,5.0,剧情感人，画面清晰,2025/4/21 18:00,松原,未知,0.9990243536846738
1211659623,5.0,非常好的一部电影,2025/4/21 18:00,秦皇岛,2,0.911980601727007
1211612953,5.0,挺好的，很满意！,2025/4/21 17:56,泰安,未知,0.9507501280561087
1211661511,5.0,1.这是中国值得骄傲的影片。,2025/4/21 17:55,固安县,未知,0.9892869624801762
1211658602,4.5,电影细节很细很有深度，显示了现实中国的发展和对西方的不满，有古建筑的中国文化！很好看很值得看多几遍！,2025/4/21 17:54,广州,未知,0.9999915174152099
1211632671,5.0,太好看了，棒棒哒,2025/4/21 17:51,大同,未知,0.4850765668543824
1211644648,4.5,好看，老少皆宜,2025/4/21 17:51,怀化,未知,0.7496702136356342
1211614862,5.0,看着挺好的。,2025/4/21 17:49,沧州,未知,0.8609500529205293
1211621794,5.0,带着大宝看了第二遍，还是一如既往的喜欢和支持，虽然在情节逻辑和动画质量上还有提高的空间，但是必须给中国动画电影点赞,2025/4/21 17:46,郑州,1,0.9999982895616978
